condition,seed,update,mean_reward,acceptable_rate,mean_violation,mean_actions,terminal_loss,policy_loss,action_loss
trajectory,9,41,0.6256391406059265,0.75,0.04936087425593855,7.5,0.20495282113552094,-1.1856099367141724,2.7403135299682617
trajectory,9,42,0.06493289023637772,0.25,0.1000671026921868,8.5,0.2185409814119339,-1.5256164073944092,2.548185348510742
trajectory,9,43,0.9650000333786011,1.0,0.0,3.5,0.2290479838848114,-0.016863474622368813,2.451770067214966
trajectory,9,44,0.9474999904632568,1.0,0.0,5.25,0.23226454854011536,-0.03889649733901024,2.4068095684051514
trajectory,9,45,0.6787049174308777,0.75,0.031295102555893795,4.0,0.22752206027507782,-1.5033451318740845,2.3996801376342773
trajectory,9,46,0.6089000105857849,0.75,0.09110002093259995,5.0,0.23472774028778076,-2.0791611671447754,2.358377456665039
trajectory,9,47,0.49263399839401245,0.75,0.1973659986771192,6.0,0.23425596952438354,-0.7705279588699341,2.3648173809051514
trajectory,9,48,0.6839859485626221,0.75,0.016014092179150174,5.0,0.23934032022953033,-1.8878436088562012,2.3673784732818604
trajectory,9,49,0.6984750032424927,0.75,0.006524968147277832,4.5,0.2487107813358307,0.15415504574775696,2.4052176475524902
trajectory,9,50,0.6398932933807373,0.75,0.03260669624688495,7.75,0.2453964203596115,1.4668915271759033,2.4321415424346924
trajectory,9,51,0.4233205318450928,0.5,0.016679456321244533,6.0,0.2289859652519226,-1.3760439157485962,2.4157042503356934
trajectory,9,52,0.6691513061523438,0.75,0.020848674567014502,6.0,0.21064642071723938,-1.0247809886932373,2.400547981262207
trajectory,9,53,0.6303412914276123,0.75,0.05965875171509344,6.0,0.20205959677696228,-0.7143893241882324,2.421546459197998
trajectory,9,54,-0.06817817687988281,0.25,0.23817817782061246,8.0,0.20006093382835388,-0.9034947752952576,2.4711508750915527
trajectory,9,55,0.3397371768951416,0.5,0.08526282529627563,7.5,0.20410826802253723,0.2696780562400818,2.5306520462036133
trajectory,9,56,0.6722458600997925,0.75,0.030254125138671432,4.75,0.2012067288160324,-0.39821964502334595,2.5043418407440186
trajectory,9,57,0.9600000381469727,1.0,0.0,4.0,0.19718709588050842,-0.17773029208183289,2.4656145572662354
trajectory,9,58,0.5576468110084534,0.75,0.12985321157666901,6.25,0.19387049973011017,0.720176100730896,2.4254868030548096
trajectory,9,59,0.039231374859809875,0.25,0.11076861204975037,10.0,0.19166283309459686,1.0589145421981812,2.3553388118743896
trajectory,9,60,0.6918399333953857,0.75,0.020660067305845367,3.75,0.1921340674161911,-0.4401392936706543,2.2930123805999756
